"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.64755168911466e-30,1.4394437389734,0.311,0.136,7.74505238645185e-26,"CD14+ Mono","CFP"
6.23368515673241e-30,1.02709115021,0.574,0.373,8.54887582394283e-26,"CD14+ Mono","NFKBIA"
7.28831048987963e-30,1.69396919380086,0.327,0.153,9.99518900582092e-26,"CD14+ Mono","CEBPD"
8.31469080078796e-30,0.865852511753465,0.57,0.344,1.14027669642006e-25,"CD14+ Mono","ANXA2"
1.1584521879682e-29,1.24215291190023,0.52,0.321,1.5887013305796e-25,"CD14+ Mono","IFI6"
1.86829236735923e-29,2.02116127473638,0.271,0.11,2.56217615259644e-25,"CD14+ Mono","NCF2"
3.45584028415964e-29,0.434037001412683,0.935,0.805,4.73933936569653e-25,"CD14+ Mono","SH3BGRL3"
2.12227639631195e-28,1.29393529847016,0.337,0.16,2.91048984990221e-24,"CD14+ Mono","CAPG"
4.3037417014197e-28,1.01129714080735,0.48,0.293,5.90215136932697e-24,"CD14+ Mono","TALDO1"
5.65144859936939e-28,2.08490771212528,0.252,0.099,7.75039660917518e-24,"CD14+ Mono","TNFSF13B"
2.47142019783952e-27,1.73790242851197,0.329,0.166,3.38930565931712e-23,"CD14+ Mono","FCGRT"
5.70477035746314e-27,1.08886941761698,0.552,0.361,7.82352206822495e-23,"CD14+ Mono","RAC1"
7.68536568878315e-27,0.95609197562249,0.623,0.452,1.05397105055972e-22,"CD14+ Mono","CTSS"
1.64562377919471e-26,0.611653956656518,0.771,0.565,2.25680845078762e-22,"CD14+ Mono","KLF6"
3.32982591966339e-26,0.556254090470454,0.809,0.633,4.56652326622638e-22,"CD14+ Mono","ZFP36"
1.43765730496326e-25,0.679603855452,0.669,0.472,1.97160322802661e-21,"CD14+ Mono","GSTK1"
3.67068019133744e-25,1.25514952800837,0.322,0.152,5.03397081440017e-21,"CD14+ Mono","CD68"
6.29783057838759e-25,1.19158637325413,0.994,0.986,8.63684485520074e-21,"CD14+ Mono","FTL"
1.73200521619949e-24,0.980033419109184,0.583,0.424,2.37527195349598e-20,"CD14+ Mono","GABARAP"
3.12257380919832e-24,0.816661839792846,0.599,0.41,4.28229772193458e-20,"CD14+ Mono","FOSB"
2.71813358378812e-23,1.59640446205304,0.286,0.14,3.72764839680702e-19,"CD14+ Mono","CTSB"
5.47327267251011e-23,0.557271500126247,0.827,0.693,7.50604614308037e-19,"CD14+ Mono","ARPC1B"
9.52169825229222e-23,0.515587740500355,0.947,0.888,1.30580569831935e-18,"CD14+ Mono","OAZ1"
1.13859390718279e-22,0.658113481188292,0.535,0.348,1.56146768431048e-18,"CD14+ Mono","PKM"
2.02473171061637e-22,0.440646755912111,0.881,0.782,2.77671706793929e-18,"CD14+ Mono","ATP5G2"
2.50652880521453e-22,0.908841288044354,0.346,0.177,3.4374536034712e-18,"CD14+ Mono","SERPINA1"
2.76141969211186e-22,0.573202403368276,0.782,0.617,3.78701096576221e-18,"CD14+ Mono","EIF4A1"
4.24767653656096e-22,0.562848266240493,0.618,0.431,5.8252636022397e-18,"CD14+ Mono","VAMP8"
1.05812725019522e-21,0.775831119388371,0.471,0.302,1.45111571091773e-17,"CD14+ Mono","PYCARD"
4.35339468904546e-21,1.60220496959131,0.259,0.125,5.97024547655694e-17,"CD14+ Mono","RNF130"
7.40839971330651e-21,1.23986232630119,0.29,0.145,1.01598793668286e-16,"CD14+ Mono","BRI3"
7.53791042221359e-21,1.39913927761582,0.257,0.121,1.03374903530237e-16,"CD14+ Mono","CTSH"
1.19103628483861e-20,1.06548067429151,0.358,0.197,1.63338716102767e-16,"CD14+ Mono","AMICA1"
4.24803950616419e-19,1.6064246810806,0.264,0.13,5.82576137875357e-15,"CD14+ Mono","BLVRA"
8.22294678391036e-19,0.97179766941586,0.311,0.163,1.12769492194547e-14,"CD14+ Mono","GLIPR2"
1.04566144143476e-18,0.533293337613334,0.797,0.644,1.43402010078363e-14,"CD14+ Mono","ALDOA"
2.4812892441506e-18,0.681023180542417,0.594,0.413,3.40284006942813e-14,"CD14+ Mono","TCEB2"
1.20477325942189e-17,1.12972616283393,0.255,0.123,1.65222604797118e-13,"CD14+ Mono","TRADD"
1.62572180570572e-16,1.07924652320344,0.425,0.276,2.22951488434483e-12,"CD14+ Mono","ATP6V0B"
1.88490212827476e-16,0.782869394952265,0.439,0.293,2.58495477871601e-12,"CD14+ Mono","AP2S1"
3.55799654276295e-16,1.12313631576953,0.263,0.14,4.87943645874510e-12,"CD14+ Mono","RILPL2"
4.29893212257443e-16,0.370195109076886,0.729,0.57,5.89555551289857e-12,"CD14+ Mono","IER2"
5.91388202348874e-16,0.691816689185629,0.463,0.305,8.11029780701245e-12,"CD14+ Mono","CRIP1"
8.92163587939852e-16,0.323377359018544,0.457,0.289,1.22351314450071e-11,"CD14+ Mono","FCER1G"
1.28587721860203e-15,0.774008748414842,0.398,0.244,1.76345201759082e-11,"CD14+ Mono","ANXA5"
1.6781983280943e-15,0.860452672714,0.392,0.252,2.30148118714852e-11,"CD14+ Mono","C20orf24"
4.01448992326614e-15,0.776359504578012,0.46,0.307,5.50547148076718e-11,"CD14+ Mono","FYB"
5.04560330802256e-15,0.819096339115865,0.357,0.222,6.91954037662214e-11,"CD14+ Mono","RGS2"
1.84907953812826e-14,0.353201973205904,0.821,0.673,2.53582767858909e-10,"CD14+ Mono","EMP3"
6.59053238185899e-14,1.07982710509467,0.373,0.245,9.03825610848141e-10,"CD14+ Mono","H2AFY"
6.61006605936545e-14,0.517696697748626,0.631,0.483,9.06504459381378e-10,"CD14+ Mono","GPX4"
9.40807597924088e-14,0.818517314353377,0.317,0.189,1.29022353979310e-09,"CD14+ Mono","DOK2"
4.04181759015783e-13,0.347681825362453,0.961,0.899,5.54294864314245e-09,"CD14+ Mono","PFDN5"
1.09436056899719e-12,0.832451967037435,0.283,0.165,1.50080608432274e-08,"CD14+ Mono","SPI1"
3.00893332101152e-12,0.411419078008963,0.407,0.266,4.1264511564352e-08,"CD14+ Mono","CEBPB"
3.66396850395743e-12,0.84765336312465,0.525,0.394,5.02476640632723e-08,"CD14+ Mono","ISG15"
5.47600002931706e-12,0.658505870151886,0.49,0.353,7.50978644020542e-08,"CD14+ Mono","MCL1"
8.1930935621304e-12,0.258998278542697,0.956,0.939,1.12360085111056e-07,"CD14+ Mono","MT-ND1"
1.21161349283952e-11,0.862447857039682,0.31,0.196,1.66160674408012e-07,"CD14+ Mono","SAMHD1"
1.44182038215312e-11,0.465634452920678,0.55,0.407,1.97731247208479e-07,"CD14+ Mono","FKBP1A"
1.59519028089681e-11,1.20216916844104,0.25,0.149,2.18764395122189e-07,"CD14+ Mono","MYADM"
1.7051518530465e-11,0.498109558890064,0.595,0.447,2.33844525126797e-07,"CD14+ Mono","TPI1"
1.76432400051891e-11,0.564664768318907,0.397,0.271,2.41959393431163e-07,"CD14+ Mono","HMGB2"
1.77457943328412e-11,0.31635723373163,0.91,0.818,2.43365823480584e-07,"CD14+ Mono","SERF2"
2.36412609739801e-11,0.515731033493147,0.461,0.339,3.24216252997164e-07,"CD14+ Mono","C1orf162"
2.63381357517799e-11,0.572224154031598,0.477,0.35,3.6120119369991e-07,"CD14+ Mono","IL7R"
5.49200986462279e-11,0.710744465057202,0.346,0.226,7.53174232834369e-07,"CD14+ Mono","TMEM219"
5.50208460558715e-11,0.293784398801272,0.937,0.859,7.54555882810221e-07,"CD14+ Mono","DUSP1"
6.61331250073458e-11,0.562662022457121,0.359,0.245,9.06949676350741e-07,"CD14+ Mono","GSTO1"
6.79326815391138e-11,0.45181320801585,0.293,0.179,9.31628794627406e-07,"CD14+ Mono","IFITM3"
1.02737607874932e-10,0.406512388526771,0.603,0.463,1.40894355439682e-06,"CD14+ Mono","LAMTOR4"
1.25985346963396e-10,0.460570263846241,0.658,0.525,1.72776304825601e-06,"CD14+ Mono","APRT"
2.21410094645132e-10,0.423474170518064,0.489,0.36,3.03641803796334e-06,"CD14+ Mono","NDUFA11"
2.56502280868181e-10,0.866629116572219,0.431,0.319,3.51767227982623e-06,"CD14+ Mono","SERPINB1"
3.64249830786769e-10,0.631721741343357,0.344,0.227,4.99532217940975e-06,"CD14+ Mono","ZNHIT1"
5.14866098810295e-10,0.727372530207989,0.288,0.189,7.06087367908438e-06,"CD14+ Mono","GNAI2"
6.38996631014457e-10,0.335529076203921,0.742,0.616,8.76319979773226e-06,"CD14+ Mono","LY6E"
6.77466958182546e-10,0.76525545939659,0.276,0.174,9.29078186451544e-06,"CD14+ Mono","TNFSF10"
1.52490582364187e-09,0.436816766583844,0.425,0.31,2.09125584654245e-05,"CD14+ Mono","ATP5H"
1.54189533465422e-09,0.626973097108279,0.289,0.189,2.1145552619448e-05,"CD14+ Mono","RGCC"
1.63767987088163e-09,0.449914957739447,0.339,0.23,2.24591417492707e-05,"CD14+ Mono","AHNAK"
1.9981285780921e-09,0.540598597689874,0.54,0.421,2.74023353199551e-05,"CD14+ Mono","PRELID1"
2.26424094704211e-09,0.654708290371031,0.444,0.328,3.10518003477355e-05,"CD14+ Mono","GLRX"
2.55199308557509e-09,0.293074837576989,0.722,0.603,3.49980331755768e-05,"CD14+ Mono","ZFP36L2"
2.58075191744895e-09,0.734112555645318,0.26,0.163,3.53924317958949e-05,"CD14+ Mono","SOD2"
2.83048149715359e-09,0.387451995814059,0.649,0.525,3.88172232519643e-05,"CD14+ Mono","COX6B1"
3.25480742348793e-09,0.831136281660242,0.338,0.238,4.46364290057135e-05,"CD14+ Mono","CNPY3"
4.75339347516494e-09,0.261134294453831,0.631,0.499,6.5188038118412e-05,"CD14+ Mono","SERP1"
4.76202304965927e-09,0.372961545790343,0.447,0.32,6.53063841030272e-05,"CD14+ Mono","C10orf54"
5.17937452326744e-09,0.356295466340289,0.573,0.44,7.10299422120896e-05,"CD14+ Mono","HIGD2A"
5.67674046523986e-09,0.589794481318511,0.257,0.161,7.78508187402995e-05,"CD14+ Mono","TXN"
8.12240206515991e-09,0.717609715068769,0.328,0.224,0.000111390621921603,"CD14+ Mono","GNB2"
8.63736799513076e-09,0.769005306878453,0.312,0.209,0.000118452864685223,"CD14+ Mono","RNF7"
9.69899549012078e-09,0.7077961019032,0.437,0.328,0.000133012024151516,"CD14+ Mono","ATP6V1F"
1.08233357341372e-08,0.554290620838861,0.312,0.21,0.000148431226257957,"CD14+ Mono","METTL9"
1.555691578856e-08,0.420652644166445,0.472,0.344,0.000213347543124312,"CD14+ Mono","PPP1R15A"
1.90048563980114e-08,0.522468142939287,0.357,0.257,0.000260632600642328,"CD14+ Mono","PGLS"
2.04118160142925e-08,0.26024605733965,0.789,0.698,0.000279927644820007,"CD14+ Mono","FXYD5"
2.15958365164027e-08,0.478691137268499,0.478,0.357,0.000296165301985946,"CD14+ Mono","NDUFB11"
3.08233446096083e-08,0.312036836941423,0.894,0.814,0.000422711347976168,"CD14+ Mono","CYBA"
7.99678331588112e-08,0.549940051115996,0.35,0.251,0.00109667886393994,"CD14+ Mono","CLTA"
8.5887103662451e-08,0.495957894073711,0.459,0.343,0.00117785573962685,"CD14+ Mono","RHOG"
1.17569594039823e-07,0.530715586701164,0.352,0.256,0.00161234941266213,"CD14+ Mono","NOP10"
1.36596623630892e-07,0.384474625534551,0.571,0.453,0.00187328609647405,"CD14+ Mono","NEDD8"
1.47575422832043e-07,0.326024065124146,0.515,0.397,0.00202384934871864,"CD14+ Mono","UBL5"
1.56245465435397e-07,0.331595356593306,0.302,0.205,0.00214275031298103,"CD14+ Mono","HN1"
1.57123888026245e-07,0.321493961216599,0.402,0.304,0.00215479700039193,"CD14+ Mono","LAMTOR1"
2.19690000184173e-07,0.44897774565057,0.303,0.207,0.00301282866252575,"CD14+ Mono","ASAH1"
2.19967043739563e-07,0.486460666206167,0.362,0.265,0.00301662803784437,"CD14+ Mono","PRDX1"
2.20774668403752e-07,0.58962987103862,0.346,0.251,0.00302770380248906,"CD14+ Mono","MRPL23"
2.55813500847049e-07,0.592265835110344,0.283,0.194,0.00350822635061643,"CD14+ Mono","NDUFS6"
3.69344786932278e-07,0.289319503049605,0.438,0.324,0.00506519440798925,"CD14+ Mono","CSTB"
3.9981971335899e-07,0.286532684474672,0.806,0.715,0.00548312754900519,"CD14+ Mono","ATP5E"
5.1149987450245e-07,0.731474713483286,0.287,0.211,0.0070147092789266,"CD14+ Mono","CTSD"
5.22506916933717e-07,0.286589260078117,0.796,0.704,0.00716565985882899,"CD14+ Mono","EIF3K"
5.86959948595169e-07,0.796972109471339,0.311,0.22,0.00804956873503415,"CD14+ Mono","ARRB2"
8.13430631009054e-07,0.602450429206892,0.294,0.209,0.0111553876736582,"CD14+ Mono","SDCBP"
8.68373263847006e-07,0.509062430329073,0.528,0.411,0.0119088709403978,"CD14+ Mono","GIMAP4"
1.18101819143237e-06,0.365731440282713,0.623,0.53,0.0161964834773036,"CD14+ Mono","UQCR11.1"
1.34145228259747e-06,0.495128363240765,0.338,0.251,0.0183966766035417,"CD14+ Mono","CARD16"
1.40746379045115e-06,0.578086617455243,0.253,0.176,0.019301958422247,"CD14+ Mono","GLIPR1"
1.83215986196913e-06,0.559437004147028,0.345,0.256,0.0251262403470446,"CD14+ Mono","NDUFS7"
2.27345775164455e-06,0.44498235698481,0.37,0.28,0.0311781996060533,"CD14+ Mono","MT2A"
2.55295679878244e-06,0.381011845568891,0.417,0.317,0.0350112495385024,"CD14+ Mono","POLR2L"
2.6983034175245e-06,0.27607274895513,0.456,0.357,0.037004533067931,"CD14+ Mono","NDUFS5"
2.85453320590893e-06,0.28420123272208,0.526,0.417,0.0391470683858351,"CD14+ Mono","CD44"
4.03814980939767e-06,0.495297910294499,0.263,0.183,0.0553791864860797,"CD14+ Mono","MGST3"
4.10250981541629e-06,0.408844986646797,0.362,0.269,0.056261819608619,"CD14+ Mono","RNH1"
4.27811246129112e-06,0.43351465315106,0.487,0.386,0.0586700342941465,"CD14+ Mono","JTB"
4.36710226850726e-06,0.328886245569062,0.383,0.284,0.0598904405103085,"CD14+ Mono","GIMAP1"
6.13765191521859e-06,0.272313002949701,0.727,0.639,0.0841717583653078,"CD14+ Mono","LDHB"
6.746362960417e-06,0.427107745165899,0.438,0.351,0.0925196216391587,"CD14+ Mono","COX8A"
7.86097355267486e-06,0.499133668793058,0.261,0.185,0.107805391301383,"CD14+ Mono","CKLF"
1.02477060577461e-05,0.439396455205062,0.288,0.214,0.140537040875929,"CD14+ Mono","STXBP2"
1.31290141264872e-05,0.37765444395876,0.564,0.461,0.180051299730645,"CD14+ Mono","COX5B"
1.47499266503915e-05,0.372229163708913,0.272,0.196,0.202280494083469,"CD14+ Mono","C1orf43"
1.6888201688347e-05,0.326537512746609,0.629,0.533,0.231604797953991,"CD14+ Mono","SSR4"
1.79488179794087e-05,0.549319733816816,0.264,0.196,0.246150089769611,"CD14+ Mono","LAMTOR2"
1.92782173810423e-05,0.49128415774247,0.368,0.281,0.264381473163615,"CD14+ Mono","CASP4"
